country;property_name;property_category;country_link;property_link
Viet Nam;Complex of Hué Monuments;cultural;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/678
Viet Nam;Ha Long Bay - Cat Ba Archipelago;natural;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/672
Viet Nam;Hoi An Ancient Town;cultural;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/948
Viet Nam;My Son Sanctuary;cultural;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/949
Viet Nam;Phong Nha-Ke Bang National Park;natural;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/951
Viet Nam;Central Sector of the Imperial Citadel of Thang Long - Hanoi;cultural;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/1328
Viet Nam;Citadel of the Ho Dynasty;cultural;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/1358
Viet Nam;Trang An Landscape Complex;mixed;https://whc.unesco.org/en/statesparties/vn;https://whc.unesco.org/en/list/1438
Yemen;Old Walled City of Shibam;cultural_danger;https://whc.unesco.org/en/statesparties/ye;https://whc.unesco.org/en/list/192
Yemen;Old City of Sana'a;cultural_danger;https://whc.unesco.org/en/statesparties/ye;https://whc.unesco.org/en/list/385
Yemen;Historic Town of Zabid;cultural_danger;https://whc.unesco.org/en/statesparties/ye;https://whc.unesco.org/en/list/611
Yemen;Socotra Archipelago;natural;https://whc.unesco.org/en/statesparties/ye;https://whc.unesco.org/en/list/1263
Yemen;Landmarks of the Ancient Kingdom of Saba, Marib;cultural_danger;https://whc.unesco.org/en/statesparties/ye;https://whc.unesco.org/en/list/1700
Zambia;Mosi-oa-Tunya / Victoria Falls;natural;https://whc.unesco.org/en/statesparties/zm;https://whc.unesco.org/en/list/509
Zimbabwe;Mana Pools National Park, Sapi and Chewore Safari Areas;natural;https://whc.unesco.org/en/statesparties/zw;https://whc.unesco.org/en/list/302
Zimbabwe;Great Zimbabwe National Monument;cultural;https://whc.unesco.org/en/statesparties/zw;https://whc.unesco.org/en/list/364
Zimbabwe;Khami Ruins National Monument;cultural;https://whc.unesco.org/en/statesparties/zw;https://whc.unesco.org/en/list/365
Zimbabwe;Mosi-oa-Tunya / Victoria Falls;natural;https://whc.unesco.org/en/statesparties/zw;https://whc.unesco.org/en/list/509
Zimbabwe;Matobo Hills;cultural;https://whc.unesco.org/en/statesparties/zw;https://whc.unesco.org/en/list/306
